3.47,0.033032,0.96697,0.025903,0.93414,0.0001629,0.00019353,0.0065691
3.48,0.037527,0.96247,0.024111,0.93032,0.00018789,0.00022614,0.0076279
3.49,0.043915,0.95608,0.022358,0.92436,0.00021902,0.000265,0.0088839
3.5,0.052424,0.94758,0.02063,0.91602,0.00025462,0.00031083,0.010356
3.51,0.064058,0.93594,0.018932,0.9043,0.00029662,0.00036385,0.012049
3.52,0.079758,0.92024,0.017277,0.88827,0.00034066,0.00042329,0.013934
3.53,0.10064,0.89936,0.01564,0.86654,0.00039895,0.00050089,0.016279
3.54,0.12912,0.87088,0.014039,0.83684,0.00046553,0.00058905,0.018948
3.55,0.16778,0.83222,0.012471,0.79663,0.00053633,0.00068475,0.021897
3.56,0.21964,0.78036,0.010883,0.74279,0.0006162,0.00079496,0.025273
3.57,0.28804,0.71196,0.0092287,0.67182,0.00071225,0.00092603,0.029269
3.58,0.37956,0.62044,0.0075005,0.57704,0.00082733,0.0010817,0.033993
3.59,0.50388,0.49612,0.0056071,0.44908,0.00095217,0.0012552,0.039218
3.6,0.66849,0.33151,0.0033713,0.28002,0.0011082,0.0014708,0.045544
